game_key,event,year,name,id,category,start_time,duration,runners,host,max_viewers,median_donation,total_donations,donations_per_min,num_chats,is_Bonus,is_TASBot,has_Incentive,has_Goal,developer,publisher,initial_release_year,initial_consoles,initial_consoles_clean,initial_generation,metascore,user_score,was_on_PC,chats_per_hour,is_Sony,is_Nintendo,is_Microsoft,is_Sega,is_Atari,is_PC,is_Mobile,is_Arcade,is_Other
AGDQ_2018_Ultima VI: The False Prophet,AGDQ,2018,Ultima VI: The False Prophet,14799,Any% No Major Glitches — SNES,2018-01-11 14:34:00,0.47555555555555556,squibbons,,91827.0,20.0,1903.0,66.6939252336449,2720.0,0.0,0.0,1.0,0.0,Origin Systems,Origin Systems,1990.0,PC,PC,Various,,,1.0,5719.626168224299,0,0,0,0,0,1,0,0,0
AGDQ_2018_Secret of Evermore,AGDQ,2018,Secret of Evermore,14800,Any% — SNES,2018-01-11 15:17:00,1.649722222222222,MetaSigma,,105550.0,20.0,12875.07,130.07310995117,5786.0,0.0,0.0,1.0,1.0,Square,Square,1995.0,SNES,SNES,4,,,0.0,3507.2571139922547,0,1,0,0,0,0,0,0,0
AGDQ_2018_The Legend of the Mystical Ninja,AGDQ,2018,The Legend of the Mystical Ninja,14801,any% 2-player co-op — SNES,2018-01-11 17:03:00,0.5477777777777778,"Countdown42, cleartonic",,109000.0,30.0,2099.72,63.8860040567951,1292.0,0.0,0.0,0.0,0.0,Konami,Konami,1991.0,SNES,SNES,4,,,0.0,2358.620689655172,0,1,0,0,0,0,0,0,0
AGDQ_2018_Umihara Kawase,AGDQ,2018,Umihara Kawase,14802,Longest Path — SNES,2018-01-11 17:43:00,0.24805555555555556,bjw,,109562.0,30.0,1030.0,69.2049272116461,763.0,0.0,0.0,0.0,0.0,TNN,TNN,1994.0,SNES,SNES,4,,,0.0,3075.9238521836505,0,1,0,0,0,0,0,0,0
AGDQ_2018_Star Fox 2,AGDQ,2018,Star Fox 2,14803,NG+ Expert — SNES Classic,2018-01-11 18:10:00,0.5277777777777778,zallard1,,106376.0,25.0,3510.0,110.842105263158,1702.0,0.0,0.0,0.0,0.0,Nintendo EAD,Nintendo,2017.0,SNES Classic Edition,SNES,4,,,0.0,3224.842105263158,0,1,0,0,0,0,0,0,0
AGDQ_2018_Rockman & Forte,AGDQ,2018,Rockman & Forte,14804,Any% Forte — SFC,2018-01-11 19:01:00,0.6219444444444445,Joka,,114852.0,30.0,4066.59,108.975167485485,1569.0,0.0,0.0,0.0,0.0,Capcom,Capcom,1998.0,Super Famicom,SNES,4,,,0.0,2522.7333631085303,0,1,0,0,0,0,0,0,0
AGDQ_2018_Dishonored,AGDQ,2018,Dishonored,14805,All Collectibles — PC,2018-01-11 19:53:00,0.7894444444444444,DrTChops,,134776.0,30.0,6127.98,129.373258268825,3260.0,0.0,0.0,1.0,1.0,Arkane Studios,Bethesda Softworks,2012.0,"PlayStation 3, Xbox 360, PC","PS3, Xbox 360, PC",7,91.0,8.6,1.0,4129.486277269529,1,0,1,0,0,1,0,0,0
AGDQ_2018_Prey,AGDQ,2018,Prey,22597,Any% — PC,2018-01-11 21:03:00,0.20472222222222222,DrTChops,theboyks,119025.0,30.0,886.0,72.1302578018996,1032.0,0.0,0.0,0.0,0.0,Arkane Studios,Bethesda Softworks,2017.0,"PC, PlayStation 4, Xbox One","PC, PS4, Xbox One",8,82.0,7.8,1.0,5040.976933514247,1,0,1,0,0,1,0,0,0
AGDQ_2018_Duke Nukem 3D,AGDQ,2018,Duke Nukem 3D,14807,Any% — PC,2018-01-11 21:33:00,0.14916666666666667,Mr_Wiggelz,,124089.0,30.0,3205.0,358.100558659218,690.0,0.0,0.0,1.0,1.0,3D Realms,GT Interactive,1996.0,PC,PC,Various,,,1.0,4625.698324022346,0,0,0,0,0,1,0,0,0
AGDQ_2018_Star Wars: Jedi Knight - Jedi Academy,AGDQ,2018,Star Wars: Jedi Knight - Jedi Academy,14808,Any% No SG — PC,2018-01-11 22:16:00,0.7363888888888889,CovertMuffin,,144856.0,30.0,9402.44,212.80513013957,7451.0,0.0,0.0,1.0,1.0,Raven Software,LucasArts,2003.0,PC,PC,Various,81.0,8.9,1.0,10118.294983025275,0,0,0,0,0,1,0,0,0
AGDQ_2018_I wanna be the Boshy,AGDQ,2018,I wanna be the Boshy,108528,Average-mode 100% — PC,2018-01-11 23:12:00,0.9327777777777777,BBF,KowalLazy,149855.0,30.0,9503.0,169.797498511018,9504.0,1.0,0.0,1.0,1.0,"Jesper ""Solgryn"" Erlandsen",,2010.0,PC,PC,Various,,,1.0,10188.921977367481,0,0,0,0,0,1,0,0,0
AGDQ_2018_The End Is Nigh,AGDQ,2018,The End Is Nigh,14809,Any% — PC,2018-01-12 00:34:00,0.5975,warm_ham,,117357.0,30.0,7754.93,216.316039051604,1367.0,0.0,0.0,0.0,0.0,"Edmund McMillen, Tyler Glaiel",Edmund McMillen,2017.0,PC,PC,Various,84.0,7.8,1.0,2287.8661087866108,0,0,0,0,0,1,0,0,0
AGDQ_2018_Ori and the Blind Forest: Definitive Edition,AGDQ,2018,Ori and the Blind Forest: Definitive Edition,14810,All Skills (no OOB/TA) Race — PC,2018-01-12 01:43:09,0.5850000000000001,"Vulajin, sigma, Terra, Hydra",,119168.0,17.505,9838.56,280.300854700855,2010.0,0.0,0.0,1.0,1.0,Moon Studios,Microsoft Studios,2016.0,"PC, Xbox One","PC, Xbox One",8,88.0,8.9,1.0,3435.8974358974356,0,0,1,0,0,1,0,0,0
AGDQ_2018_Owlboy,AGDQ,2018,Owlboy,14811,All Bosses — PC,2018-01-12 02:39:54,0.8819444444444444,Zic3,,108787.0,20.0,5518.96,104.295307086614,2138.0,0.0,0.0,0.0,0.0,D-Pad Studio,D-Pad Studio,2016.0,PC,PC,Various,88.0,8.1,1.0,2424.1889763779527,0,0,0,0,0,1,0,0,0
AGDQ_2018_I wanna Run the Marathon,AGDQ,2018,I wanna Run the Marathon,14812,any% — PC,2018-01-12 03:39:05,0.6255555555555555,BBF,,118993.0,15.0,8392.16,223.592184724689,3037.0,0.0,0.0,0.0,0.0,,,2014.0,PC,PC,Various,,,1.0,4854.884547069272,0,0,0,0,0,1,0,0,0
AGDQ_2018_Quantum Conundrum,AGDQ,2018,Quantum Conundrum,14813,Any% — PC,2018-01-12 04:27:28,0.765,Blood_Thunder,,103341.0,20.0,2785.57,60.6877995642702,1755.0,0.0,0.0,0.0,0.0,Airtight Games,Square Enix,2012.0,PC,PC,Various,76.0,7.1,1.0,2294.1176470588234,0,0,0,0,0,1,0,0,0
AGDQ_2018_Hyper Light Drifter,AGDQ,2018,Hyper Light Drifter,14814,New Game Alt Any% — PC,2018-01-12 05:24:28,0.5211111111111112,simplyfir,,100342.0,20.0,3964.25,126.788379530917,2370.0,0.0,0.0,1.0,1.0,Heart Machine,Heart Machine,2016.0,PC,PC,Various,84.0,7.8,1.0,4547.974413646055,0,0,0,0,0,1,0,0,0
AGDQ_2018_Spelunky,AGDQ,2018,Spelunky,22753,All Shortcuts + Olmec (solo run) — PC,2018-01-12 06:13:28,0.32111111111111107,Kinnijup,DarkTwinge,103015.0,14.185,3385.71,175.728892733564,881.0,0.0,0.0,1.0,1.0,Mossmouth,Mossmouth,2008.0,PC,PC,Various,,,1.0,2743.598615916955,0,0,0,0,0,1,0,0,0
AGDQ_2018_Kamiko,AGDQ,2018,Kamiko,14816,Any% - Yamato — Switch,2018-01-12 06:49:28,0.3875,RepentMF,,90424.0,11.0,1160.16,49.8993548387097,850.0,0.0,0.0,0.0,0.0,Skipmore,Flyhigh Works,2017.0,Nintendo Switch,Switch,9,70.0,7.2,0.0,2193.548387096774,0,1,0,0,0,0,0,0,0
AGDQ_2018_Armed With Wings: Rearmed,AGDQ,2018,Armed With Wings: Rearmed,14818,Any% NG+ (one-handed) — PC,2018-01-12 07:25:28,0.21333333333333335,halfcoordinated,,83937.0,12.0,1164.47,90.97421875,643.0,0.0,0.0,1.0,1.0,Sun-Studios,Sun-Studios,2017.0,PC,PC,Various,,,1.0,3014.0625,0,0,0,0,0,1,0,0,0
AGDQ_2018_TAIKER,AGDQ,2018,TAIKER,14819,any% (one-handed) — PC,2018-01-12 08:06:28,0.34305555555555556,halfcoordinated,,88796.0,11.0,3865.62,187.803400809717,1168.0,0.0,0.0,1.0,1.0,Team 4U,Team 4U,2017.0,PC,PC,Various,,,1.0,3404.6963562753035,0,0,0,0,0,1,0,0,0
AGDQ_2018_HackyZack,AGDQ,2018,HackyZack,14817,Goal Mode Any% — PC,2018-01-12 08:47:28,0.14333333333333334,Hornlitz,,83662.0,10.8,1752.68,203.8,423.0,0.0,0.0,0.0,0.0,Spaceboy Games,Digerati,2017.0,PC,PC,Various,,,1.0,2951.162790697674,0,0,0,0,0,1,0,0,0
AGDQ_2018_Cloudbuilt,AGDQ,2018,Cloudbuilt,14820,Full Game Defiance — PC,2018-01-12 09:10:00,0.8158333333333334,Wobs23,,86548.0,10.8,1864.42,38.088253319714,1627.0,0.0,0.0,0.0,0.0,Coilworks,Rising Star Games,2014.0,PC,PC,Various,73.0,7.4,1.0,1994.2798774259447,0,0,0,0,0,1,0,0,0
AGDQ_2018_Cat Quest,AGDQ,2018,Cat Quest,14821,Any% — PC,2018-01-12 10:14:00,0.58,SNeaky,,87228.0,10.905,2155.11,61.9284482758621,1674.0,0.0,0.0,0.0,0.0,The Gentlebros,PQube,2017.0,"iOS, Android, PC","Mobile, PC",Various,78.0,7.6,1.0,2886.206896551724,0,0,0,0,0,1,1,0,0
AGDQ_2018_Densha de D: Lightning Stage,AGDQ,2018,Densha de D: Lightning Stage,14822,Any% — PC,2018-01-12 10:59:00,0.3938888888888889,Konasumi,,88445.0,20.0,2104.76,89.0589562764457,1827.0,0.0,0.0,0.0,0.0,,,2010.0,PC,PC,Various,,,1.0,4638.36389280677,0,0,0,0,0,1,0,0,0
AGDQ_2018_The Addams Family,AGDQ,2018,The Addams Family,14823,all bosses — SNES,2018-01-12 11:36:00,0.46944444444444444,garbanzcurity,,88504.0,10.0,736.98,26.1649704142012,945.0,0.0,0.0,0.0,0.0,Ocean Software,Ocean Software,1992.0,Various,Various,Various,,,0.0,2013.01775147929,0,0,0,0,0,0,0,0,1
AGDQ_2018_Wonder Boy: The Dragon's Trap,AGDQ,2018,Wonder Boy: The Dragon's Trap,14824,any% Easy — Switch,2018-01-12 12:18:00,0.46361111111111114,tinahacks,,93275.0,20.0,1476.0,53.0617136009587,1034.0,0.0,0.0,0.0,0.0,Lizardcube,DotEmu,2017.0,"PC, PS4, Xbox One, Switch","PC, PS4, Xbox One, Switch",8,79.0,7.9,1.0,2230.3175554224085,1,1,1,0,0,1,0,0,0
AGDQ_2018_Jak and Daxter: The Precursor Legacy,AGDQ,2018,Jak and Daxter: The Precursor Legacy,14825,Any% No LTS — PS2,2018-01-12 13:04:00,1.0016666666666667,OutrageousJosh,,99823.0,20.0,1488.0,24.7587354409318,2619.0,0.0,0.0,0.0,0.0,Naughty Dog,Sony Computer Entertainment,2001.0,PlayStation 2,PS2,6,90.0,8.9,0.0,2614.6422628951746,1,0,0,0,0,0,0,0,0
AGDQ_2018_Super Mario Galaxy,AGDQ,2018,Super Mario Galaxy,14826,any% — Wii,2018-01-12 14:17:00,2.6141666666666667,360Chrism,,128732.0,20.0,52100.78,332.169461268728,8573.0,0.0,0.0,1.0,0.0,Nintendo EAD Tokyo,Nintendo,2007.0,Wii,Wii,7,97.0,9.0,0.0,3279.4389544150463,0,1,0,0,0,0,0,0,0
AGDQ_2018_Super Monkey Ball,AGDQ,2018,Super Monkey Ball,14827,"Beginner, Advanced, Expert Stages — Gamecube",2018-01-12 17:14:51,0.3894444444444445,Zela1,,133166.0,15.0,4447.65,190.341654778887,2664.0,0.0,0.0,1.0,1.0,Amusement Vision,Sega,2001.0,GameCube,GameCube,6,87.0,8.6,0.0,6840.513552068473,0,1,0,0,0,0,0,0,0
AGDQ_2018_TASBot vs Super Monkey Ball,AGDQ,2018,TASBot vs Super Monkey Ball,124797,Any% — Gamecube,2018-01-12 17:53:13,0.21666666666666667,dwangoAC,Raelcun,138289.0,20.0,800.5,61.5769230769231,2004.0,1.0,1.0,1.0,1.0,Amusement Vision,Sega,2001.0,GameCube,GameCube,6,87.0,8.6,0.0,9249.23076923077,0,1,0,0,0,0,0,0,0
AGDQ_2018_Kingdom Hearts: Birth by Sleep Final Mix HD,AGDQ,2018,Kingdom Hearts: Birth by Sleep Final Mix HD,14828,TBD — PS4,2018-01-12 18:21:13,0.8727777777777778,"KHfan169, RebelDragon95",,121533.0,20.0,3939.25,75.2243793761935,3265.0,0.0,0.0,1.0,0.0,Square Enix,Square Enix,2014.0,PlayStation 3,PS3,7,,,0.0,3740.9293443666456,1,0,0,0,0,0,0,0,0
AGDQ_2018_Pokemon Black/White Version 2,AGDQ,2018,Pokemon Black/White Version 2,22767,Any% — DS,2018-01-12 19:28:35,3.4508333333333336,TrevPerson,Myzlstyx,144673.0,20.0,35148.91,169.760492634629,15387.0,0.0,0.0,1.0,0.0,Game Freak,Nintendo,2012.0,Nintendo DS,Nintendo DS,6,80.0,8.5,0.0,4458.922965467278,0,1,0,0,0,0,0,0,0
AGDQ_2018_Mega Man 1 - 3 Team Relay Race,AGDQ,2018,Mega Man 1 - 3 Team Relay Race,14830,any% — NES,2018-01-12 23:34:00,1.4497222222222221,"WhiteHat94, fastatcc, dxtr, coolkid, ColonelFatso, EndySWE, prisi, shoka, Streamline, Zaraki, cyghfer, cassiothird",,139120.0,30.0,24003.95,275.960337229354,7843.0,0.0,0.0,0.0,0.0,Capcom,Capcom,1987.0,NES,NES,3,,,0.0,5410.001916075877,0,1,0,0,0,0,0,0,0
AGDQ_2018_Mike Tyson's Punch-Out!! + Super Punch-Out!!,AGDQ,2018,Mike Tyson's Punch-Out!! + Super Punch-Out!!,130651,2 Games 1 Controller — NES and SNES,2018-01-13 01:34:00,0.3988888888888889,zallard1,Edobean,144310.0,20.0,11116.65,464.483983286908,3451.0,1.0,0.0,1.0,1.0,Nintendo,Nintendo,1987.0,"NES, SNES","NES, SNES",3,,,0.0,8651.532033426183,0,1,0,0,0,0,0,0,0
AGDQ_2018_The Legend of Zelda: Ocarina of Time,AGDQ,2018,The Legend of Zelda: Ocarina of Time,14831,100% — N64,2018-01-13 02:17:00,4.5552777777777775,ZFG,,144145.0,20.0,81898.53,299.647039453625,23117.0,0.0,0.0,1.0,1.0,Nintendo EAD,Nintendo,1998.0,N64,N64,5,,,0.0,5074.7728520031715,0,1,0,0,0,0,0,0,0
AGDQ_2018_Kirby: Canvas Curse,AGDQ,2018,Kirby: Canvas Curse,14832,Any% — DS,2018-01-13 07:18:00,1.1802777777777778,GloriousLiar,,104611.0,20.0,2715.68,38.3480348317251,2534.0,0.0,0.0,0.0,0.0,HAL Laboratory,Nintendo,2005.0,Nintendo DS,Nintendo DS,6,86.0,8.5,0.0,2146.9522240527185,0,1,0,0,0,0,0,0,0
AGDQ_2018_Gex 3: Deep Cover Gecko,AGDQ,2018,Gex 3: Deep Cover Gecko,14833,No Wrong Warp — PSX,2018-01-13 08:43:00,0.8855555555555555,crash6351,,92940.0,15.0,2637.04,49.6306148055207,2497.0,0.0,0.0,0.0,0.0,Crystal Dynamics,Eidos Interactive,1999.0,"PlayStation, Nintendo 64","PlayStation, N64",5,,,0.0,2819.69887076537,0,1,0,0,0,0,0,0,0
AGDQ_2018_Pac-Man World 2,AGDQ,2018,Pac-Man World 2,14834,Any% — Gamecube,2018-01-13 09:50:00,0.7275,NachoBrado,,96965.0,10.4,708.08,16.2217640320733,1677.0,0.0,0.0,0.0,0.0,Namco,Namco,2002.0,"PlayStation 2, GameCube, Xbox","PS2, GameCube, Xbox",6,73.0,7.8,0.0,2305.1546391752577,1,1,1,0,0,0,0,0,0
AGDQ_2018_Super Mario Land 2: 6 Golden Coins,AGDQ,2018,Super Mario Land 2: 6 Golden Coins,14835,Any% Glitchless — Game Boy,2018-01-13 10:47:00,0.46055555555555555,slashinfty,,104065.0,15.0,2881.83,104.288178528347,2245.0,0.0,0.0,0.0,0.0,Nintendo R&D1,Nintendo,1992.0,Game Boy,Game Boy,3,,,0.0,4874.547647768396,0,1,0,0,0,0,0,0,0
AGDQ_2018_Princess Rescue,AGDQ,2018,Princess Rescue,14782,any% — Atari 2600,2018-01-13 11:25:00,0.11194444444444446,darbian,,97659.0,10.0,194.51,28.9593052109181,578.0,0.0,0.0,0.0,0.0,Chris Spry,AtariAge,2013.0,Atari 2600,Atari 2600,2,,,0.0,5163.275434243175,0,0,0,0,1,0,0,0,0
AGDQ_2018_Zone of the Enders: The 2nd Runner,AGDQ,2018,Zone of the Enders: The 2nd Runner,22627,Any% Easy — PS3,2018-01-13 11:42:00,0.7583333333333333,tapioca,KowalLazy,99778.0,15.0,1751.51,38.4947252747253,866.0,0.0,0.0,0.0,0.0,Konami,Konami,2003.0,PS2,PS2,6,82.0,8.5,0.0,1141.978021978022,1,0,0,0,0,0,0,0,0
AGDQ_2018_Tintin in Tibet,AGDQ,2018,Tintin in Tibet,14837,any% easy — GBC,2018-01-13 12:51:00,0.34527777777777774,Brossentia,,101400.0,20.0,1150.1,55.515687851971,1021.0,0.0,0.0,1.0,1.0,Infogrames,Infogrames,1995.0,"SNES, Genesis","SNES, Sega Genesis",4,,,0.0,2957.0394207562354,0,1,0,1,0,0,0,0,0
AGDQ_2018_The Legend of Zelda,AGDQ,2018,The Legend of Zelda,14838,100% No Up+A 3-Way Race — NES,2018-01-13 13:32:43,0.6286111111111111,"JSR2gamers, BT, RandomEffekt",,116500.0,10.0,5004.93,132.698099867433,1805.0,0.0,0.0,0.0,0.0,Nintendo R&D4,Nintendo,1986.0,NES,NES,3,,,0.0,2871.409633230225,0,1,0,0,0,0,0,0,0
AGDQ_2018_Mass Effect,AGDQ,2018,Mass Effect,14839,Any% — PC,2018-01-13 14:24:00,1.7394444444444446,letterswords,,113219.0,25.0,18690.68,179.086681571383,4228.0,0.0,0.0,1.0,0.0,BioWare,Microsoft Game Studios,2007.0,Xbox 360,Xbox 360,7,91.0,8.5,0.0,2430.6611306291916,0,0,1,0,0,0,0,0,0
AGDQ_2018_Warcraft III: Reign of Chaos,AGDQ,2018,Warcraft III: Reign of Chaos,22631,Human Campaign — PC,2018-01-13 16:18:22,0.7686111111111111,sajiki,Musical_Daredevil,129901.0,20.5,14476.73,313.915359595229,4277.0,0.0,0.0,0.0,0.0,Blizzard Entertainment,Blizzard Entertainment,2002.0,PC,PC,Various,92.0,8.9,1.0,5564.582580411999,0,0,0,0,0,1,0,0,0
AGDQ_2018_Diablo,AGDQ,2018,Diablo,146972,Any% Level 1 Sorcerer — PC,2018-01-13 17:18:00,0.5713888888888888,Funkmastermp,Musical_Daredevil,153001.0,25.0,12057.71,351.707632474477,4102.0,0.0,0.0,1.0,1.0,Blizzard North,Blizzard Entertainment,1996.0,PC,PC,Various,94.0,8.9,1.0,7178.998541565387,0,0,0,0,0,1,0,0,0
AGDQ_2018_Baldur's Gate 2: Enhanced Edition,AGDQ,2018,Baldur's Gate 2: Enhanced Edition,14842,any% — PC,2018-01-13 18:08:00,0.40861111111111115,KowalLazy,,139251.0,30.0,10967.13,447.333650577838,1214.0,0.0,0.0,1.0,0.0,Overhaul Games,Atari,2013.0,PC,PC,Various,78.0,7.8,1.0,2971.040108769544,0,0,0,0,0,1,0,0,0
AGDQ_2018_Dark Souls 3,AGDQ,2018,Dark Souls 3,146822,Any% No Teardrop — PC,2018-01-13 18:52:00,1.0291666666666666,SayviTV,Sumichu,178269.0,30.0,106151.3,1719.04939271255,8884.0,1.0,0.0,1.0,1.0,FromSoftware,Bandai Namco Entertainment,2016.0,"PlayStation 4, Xbox One, PC","PS4, Xbox One, PC",8,89.0,8.7,1.0,8632.226720647774,1,0,1,0,0,1,0,0,0
AGDQ_2018_Bloodborne,AGDQ,2018,Bloodborne,14843,All Bosses — PS4,2018-01-13 20:28:00,1.6302777777777777,heyZeusHeresToast,,200725.0,30.0,73066.72,746.976179928438,16743.0,0.0,0.0,0.0,0.0,FromSoftware,Sony Computer Entertainment,2015.0,PlayStation 4,PS4,8,92.0,8.9,0.0,10270.028965752257,1,0,0,0,0,0,0,0,0
AGDQ_2018_Final Fantasy IV,AGDQ,2018,Final Fantasy IV,14844,any% no CW — SNES,2018-01-13 22:24:00,2.0574999999999997,riversmccown,,151047.0,30.0,65710.36,532.283191575537,7157.0,0.0,0.0,1.0,1.0,Square,Square,1991.0,SNES,SNES,4,,,0.0,3478.493317132443,0,1,0,0,0,0,0,0,0
AGDQ_2018_The Legend of Zelda: A Link to the Past,AGDQ,2018,The Legend of Zelda: A Link to the Past,14845,"Randomizer, No Glitches, Open Mode Race — SNES",2018-01-14 01:09:00,1.711111111111111,"Andy, ChristosOwen",,162044.0,35.0,90324.3,879.782142857143,10606.0,0.0,0.0,1.0,1.0,Nintendo EAD,Nintendo,1991.0,SNES,SNES,4,,,0.0,6198.311688311689,0,1,0,0,0,0,0,0,0
AGDQ_2018_Super Mario World,AGDQ,2018,Super Mario World,14846,"No Cape, No Star World Race — SNES",2018-01-14 03:19:40,0.6136111111111111,"bjw, Calco2, SilverStar6609, Sten",,177490.0,35.0,45084.77,1224.57501131734,4374.0,0.0,0.0,0.0,0.0,Nintendo EAD,Nintendo,1990.0,SNES,SNES,4,,,0.0,7128.293345405161,0,1,0,0,0,0,0,0,0
AGDQ_2018_Super Dram World 2,AGDQ,2018,Super Dram World 2,151995,100% — SNES,2018-01-14 04:19:29,0.8261111111111111,grandpoobear,Skybilz,185199.0,30.0,45864.71,925.313584398117,11980.0,1.0,0.0,1.0,1.0,PangaeaPanga,,2017.0,SNES (ROM hack),SNES,4,,,0.0,14501.68123739072,0,1,0,0,0,0,0,0,0
AGDQ_2018_The Legend of Zelda: Breath of the Wild,AGDQ,2018,The Legend of Zelda: Breath of the Wild,14847,All Main Quests (No Amiibo) — Switch,2018-01-14 05:55:03,3.95,atz,,181413.0,20.0,226364.53,955.124599156118,26976.0,0.0,0.0,1.0,1.0,Nintendo EPD,Nintendo,2017.0,"Switch, Wii U","Switch, Wii U",8,97.0,8.7,0.0,6829.367088607594,0,1,0,0,0,0,0,0,0
SGDQ_2018_Banjo-Tooie,SGDQ,2018,Banjo-Tooie,1,Any% — N64,2018-06-24 17:04:00,0.7463888888888889,GarageDoorOpener,YellowKillerBee,98774.0,25.0,6283.05,140.298846296985,4725.0,0.0,0.0,0.0,0.0,Rare,Nintendo,2000.0,Nintendo 64,N64,5,90.0,8.9,0.0,6330.480089318943,0,1,0,0,0,0,0,0,0
SGDQ_2018_Spyro the Dragon,SGDQ,2018,Spyro the Dragon,2,Any% — PSX,2018-06-24 18:02:00,0.7063888888888888,ChrisLBC,YellowKillerBee,108506.0,15.0,3660.91,86.3761698780967,3200.0,0.0,0.0,0.0,0.0,Insomniac Games,Sony Computer Entertainment,1998.0,PlayStation,PlayStation,5,,,0.0,4530.082579630358,0,0,0,0,0,0,0,0,0
SGDQ_2018_Iconoclasts,SGDQ,2018,Iconoclasts,3,Any% — PC,2018-06-24 19:06:00,0.71,RiskyCB,theboyks,105843.0,25.0,2469.0,57.9577464788732,3027.0,0.0,0.0,0.0,0.0,Joakim Sandberg,Bifrost Entertainment,2018.0,"PlayStation 4, PlayStation Vita, Windows","PS4, PlayStation Vita, PC",8,82.0,7.8,1.0,4263.380281690141,1,0,0,0,0,1,0,0,0
SGDQ_2018_Kirby: Super Star Ultra,SGDQ,2018,Kirby: Super Star Ultra,4,Meta Knightmare Ultra — DS,2018-06-24 20:06:00,0.5266666666666667,Kinnin11,theboyks,113170.0,15.0,4148.0,131.26582278481,2124.0,0.0,0.0,0.0,0.0,HAL Laboratory,Nintendo,2008.0,Nintendo DS,Nintendo DS,6,76.0,8.8,0.0,4032.911392405063,0,1,0,0,0,0,0,0,0
SGDQ_2018_Shantae and the Pirate's Curse,SGDQ,2018,Shantae and the Pirate's Curse,5,Any% Pirate No-OOB Race — PC,2018-06-24 20:58:00,1.0883333333333332,"tinahacks, JTNoriMaki",theboyks,120761.0,30.0,7707.65,118.034456355283,3422.0,0.0,0.0,1.0,1.0,WayForward,WayForward,2014.0,Nintendo 3DS,Nintendo 3DS,7,82.0,8.5,0.0,3144.257274119449,0,1,0,0,0,0,0,0,0
SGDQ_2018_Warcraft III: Reign of Chaos,SGDQ,2018,Warcraft III: Reign of Chaos,6,Undead Campaign Normal — PC,2018-06-24 22:17:00,0.8313888888888888,CovertMuffin,musical_daredevil,126282.0,30.0,5897.0,118.21583695289,5173.0,0.0,0.0,0.0,0.0,Blizzard Entertainment,Blizzard Entertainment,2002.0,Windows,PC,Various,92.0,9.2,1.0,6222.118275977281,0,0,0,0,0,1,0,0,0
SGDQ_2018_The Legend of Zelda: Majora's Mask 3D,SGDQ,2018,The Legend of Zelda: Majora's Mask 3D,7,Any% — 3DS,2018-06-24 23:34:00,1.546111111111111,gymnast86,musical_daredevil,148008.0,30.0,18026.14,194.316996047431,7323.0,0.0,0.0,0.0,0.0,Nintendo EAD,Nintendo,2015.0,Nintendo 3DS,Nintendo 3DS,7,89.0,8.9,0.0,4736.399568810636,0,1,0,0,0,0,0,0,0
SGDQ_2018_DOOM (2016),SGDQ,2018,DOOM (2016),8,Any% — PC,2018-06-25 01:26:00,0.6263888888888889,jeromegood,AnEternalEnigma,142128.0,30.0,11165.34,297.0822172949,2943.0,0.0,0.0,0.0,0.0,id Software,Bethesda Softworks,2016.0,"PlayStation 4, Xbox One, Windows","PS4, Xbox One, PC",8,85.0,8.5,1.0,4698.359201773836,1,0,1,0,0,1,0,0,0
SGDQ_2018_Resident Evil 4,SGDQ,2018,Resident Evil 4,9,"New Game, Professional — PC",2018-06-25 02:20:00,1.607777777777778,JTB,AnEternalEnigma,148170.0,30.0,8779.78,91.0136143745681,6008.0,0.0,0.0,1.0,1.0,Capcom Production Studio 4,Capcom,2005.0,GameCube,GameCube,6,96.0,9.2,0.0,3736.8348306841735,0,1,0,0,0,0,0,0,0
SGDQ_2018_Ninja Gaiden Black,SGDQ,2018,Ninja Gaiden Black,10,Any% Normal — Xbox,2018-06-25 04:26:00,1.9183333333333332,MikeKanis,Yen24,83704.0,25.0,4990.62,43.3589921807124,4804.0,0.0,0.0,0.0,0.0,Team Ninja,Tecmo,2005.0,Xbox,Xbox,6,94.0,9.0,0.0,2504.257167680278,0,0,1,0,0,0,0,0,0
SGDQ_2018_Ninja Gaiden,SGDQ,2018,Ninja Gaiden,11,Any% — NES,2018-06-25 06:38:00,0.2038888888888889,Aquas,Yen24,59183.0,20.0,649.5,53.0926430517711,548.0,0.0,0.0,0.0,0.0,Tecmo,Tecmo,1988.0,Nintendo Entertainment System,NES,3,,,0.0,2687.7384196185285,0,1,0,0,0,0,0,0,0
SGDQ_2018_Gimmick!,SGDQ,2018,Gimmick!,12,Any% Glitchless — Famicom,2018-06-25 07:03:00,0.17833333333333332,Aquas,DarkTwinge,61504.0,17.5,111.0,10.3738317757009,717.0,0.0,0.0,1.0,1.0,Sunsoft,Sunsoft,1992.0,Famicom,NES,3,,,0.0,4020.560747663552,0,1,0,0,0,0,0,0,0
SGDQ_2018_Ghosts 'N Goblins,SGDQ,2018,Ghosts 'N Goblins,13,Any% (2 loops) — NES,2018-06-25 07:26:00,0.39666666666666667,ERROR72,DarkTwinge,64518.0,12.5,300.0,12.6050420168067,799.0,0.0,0.0,0.0,0.0,Capcom,Capcom,1985.0,Arcade,Arcade,Various,,,0.0,2014.2857142857142,0,0,0,0,0,0,0,1,0
